"gene_id","gene_symbol","ENTREZID","cell_type","rank_stat"
"ENSG00000162745","OLFML2B","25903","Pericytes",-0.295167201615167
"ENSG00000139233","LLPH","84298","Pericytes",-0.295238925848099
"ENSG00000143436","MRPL9","65005","Pericytes",-0.29576006698179
"ENSG00000110108","TMEM109","79073","Pericytes",-0.296991908348822
"ENSG00000115204","MPV17","4358","Pericytes",-0.297061515911968
"ENSG00000079332","SAR1A","56681","Pericytes",-0.297102633418275
"ENSG00000263001","GTF2I","2969","Pericytes",-0.297188855563892
"ENSG00000054116","TRAPPC3","27095","Pericytes",-0.297657569396564
"ENSG00000115520","COQ10B","80219","Pericytes",-0.298983039539762
"ENSG00000051620","HEBP2","23593","Pericytes",-0.300010650581487
"ENSG00000127838","PNKD","25953","Pericytes",-0.301773481657901
"ENSG00000197081","IGF2R","3482","Pericytes",-0.30194462693637
"ENSG00000169895","SYAP1","94056","Pericytes",-0.302007531952536
"ENSG00000205581","HMGN1","3150","Pericytes",-0.302065749169893
"ENSG00000163041","H3F3A","3020","Pericytes",-0.303013080742231
"ENSG00000167113","COQ4","51117","Pericytes",-0.303295405148722
"ENSG00000172270","BSG","682","Pericytes",-0.304685644969309
"ENSG00000101654","RNMT","8731","Pericytes",-0.305263447132129
"ENSG00000084070","SMAP2","64744","Pericytes",-0.305741286659065
"ENSG00000134779","TPGS2","25941","Pericytes",-0.305793064454226
"ENSG00000101400","SNTA1","6640","Pericytes",-0.306011805669582
"ENSG00000135250","SRPK2","6733","Pericytes",-0.307086440578072
"ENSG00000128829","EIF2AK4","440275","Pericytes",-0.30723258950406
"ENSG00000111142","METAP2","10988","Pericytes",-0.307779996789887
"ENSG00000170004","CHD3","1107","Pericytes",-0.308005528476012
"ENSG00000169612","FAM103A1","83640","Pericytes",-0.308139490635691
"ENSG00000111229","ARPC3","10094","Pericytes",-0.310782177388259
"ENSG00000184983","NDUFA6","4700","Pericytes",-0.311379244246583
"ENSG00000137077","CCL21","6366","Pericytes",-0.3122916603626
"ENSG00000035862","TIMP2","7077","Pericytes",-0.312841273819687
"ENSG00000102038","SMARCA1","6594","Pericytes",-0.313392167731546
"ENSG00000198856","OSTC","58505","Pericytes",-0.313619247190252
"ENSG00000071859","FAM50A","9130","Pericytes",-0.314165630779291
"ENSG00000116288","PARK7","11315","Pericytes",-0.314255897485631
"ENSG00000100220","RTCB","51493","Pericytes",-0.315563527375643
"ENSG00000245532","NEAT1","283131","Pericytes",-0.31598839614227
"ENSG00000196262","PPIA","5478","Pericytes",-0.31682664429023
"ENSG00000129103","SUMF2","25870","Pericytes",-0.317152917583218
"ENSG00000106211","HSPB1","3315","Pericytes",-0.317435081125721
"ENSG00000177410","ZFAS1","441951","Pericytes",-0.317547332013279
"ENSG00000116741","RGS2","5997","Pericytes",-0.317839792374577
"ENSG00000108700","CCL8","6355","Pericytes",-0.317869726424941
"ENSG00000139329","LUM","4060","Pericytes",-0.318092596088456
"ENSG00000133318","RTN3","10313","Pericytes",-0.318983778046874
"ENSG00000149231","CCDC82","79780","Pericytes",-0.319085015833845
"ENSG00000101236","RNF24","11237","Pericytes",-0.319167580596568
"ENSG00000059758","CDK17","5128","Pericytes",-0.319315149364593
"ENSG00000167978","SRRM2","23524","Pericytes",-0.319816931438476
"ENSG00000181163","NPM1","4869","Pericytes",-0.320598491533335
"ENSG00000052723","SIKE1","80143","Pericytes",-0.320807956109022
"ENSG00000101460","MAP1LC3A","84557","Pericytes",-0.322066761004965
"ENSG00000188725","SMIM15","643155","Pericytes",-0.322937101565268
"ENSG00000140365","COMMD4","54939","Pericytes",-0.324436737673304
"ENSG00000144802","NFKBIZ","64332","Pericytes",-0.324658210744387
"ENSG00000163430","FSTL1","11167","Pericytes",-0.324726554756892
"ENSG00000106028","SSBP1","6742","Pericytes",-0.325497049016624
"ENSG00000103152","MPG","4350","Pericytes",-0.326329381175048
"ENSG00000156639","ZFAND3","60685","Pericytes",-0.326661365237129
"ENSG00000086504","MRPL28","10573","Pericytes",-0.328159442352826
"ENSG00000116005","PCYOX1","51449","Pericytes",-0.330370910712272
"ENSG00000171204","TMEM126B","55863","Pericytes",-0.330386215308489
"ENSG00000168899","VAMP5","10791","Pericytes",-0.330772947645317
"ENSG00000173821","RNF213","57674","Pericytes",-0.33105423012717
"ENSG00000128739","SNRPN","6638","Pericytes",-0.331225622370809
"ENSG00000168884","TNIP2","79155","Pericytes",-0.331718119545883
"ENSG00000118705","RPN2","6185","Pericytes",-0.331737169500384
"ENSG00000138764","CCNG2","901","Pericytes",-0.33194887003779
"ENSG00000175197","DDIT3","1649","Pericytes",-0.332749085075088
"ENSG00000063854","HAGH","3029","Pericytes",-0.3336895886626
"ENSG00000159069","FBXW5","54461","Pericytes",-0.334852989139942
"ENSG00000198677","TTC37","9652","Pericytes",-0.335292773020202
"ENSG00000070423","RNF126","55658","Pericytes",-0.335646179496825
"ENSG00000124541","RRP36","88745","Pericytes",-0.336301569961225
"ENSG00000163466","ARPC2","10109","Pericytes",-0.336659167491651
"ENSG00000131018","SYNE1","23345","Pericytes",-0.336965537952813
"ENSG00000162664","ZNF326","284695","Pericytes",-0.337756128360192
"ENSG00000123353","ORMDL2","29095","Pericytes",-0.33799409324035
"ENSG00000198804","MT-CO1","4512","Pericytes",-0.338633666506343
"ENSG00000160799","CCDC12","151903","Pericytes",-0.339273118267136
"ENSG00000055130","CUL1","8454","Pericytes",-0.339352432611671
"ENSG00000125691","RPL23","9349","Pericytes",-0.339369289391314
"ENSG00000137776","SLTM","79811","Pericytes",-0.339694073476501
"ENSG00000006007","GDE1","51573","Pericytes",-0.34261931619377
"ENSG00000142864","SERBP1","26135","Pericytes",-0.34262857039183
"ENSG00000111775","COX6A1","1337","Pericytes",-0.342860990996867
"ENSG00000177868","SVBP","374969","Pericytes",-0.344733514446395
"ENSG00000141858","SAMD1","90378","Pericytes",-0.345335212051254
"ENSG00000204262","COL5A2","1290","Pericytes",-0.345732536464595
"ENSG00000198420","TCAF1","9747","Pericytes",-0.346298396118762
"ENSG00000144118","RALB","5899","Pericytes",-0.34693898258715
"ENSG00000163541","SUCLG1","8802","Pericytes",-0.347913663877371
"ENSG00000179051","RCC2","55920","Pericytes",-0.349016839449702
"ENSG00000196961","AP2A1","160","Pericytes",-0.349195129399651
"ENSG00000157637","SLC38A10","124565","Pericytes",-0.350042135260447
"ENSG00000174886","NDUFA11","126328","Pericytes",-0.350270598427425
"ENSG00000171603","CLSTN1","22883","Pericytes",-0.350314006686088
"ENSG00000143294","PRCC","5546","Pericytes",-0.350369147531896
"ENSG00000155254","MARVELD1","83742","Pericytes",-0.350644682663944
"ENSG00000144895","EIF2A","83939","Pericytes",-0.351342834219726
"ENSG00000135932","CAB39","51719","Pericytes",-0.351680330121074
"ENSG00000143870","PDIA6","10130","Pericytes",-0.351896133682139
"ENSG00000114686","MRPL3","11222","Pericytes",-0.351969220774464
"ENSG00000169641","LUZP1","7798","Pericytes",-0.352057229154811
"ENSG00000113657","DPYSL3","1809","Pericytes",-0.352666773227137
"ENSG00000235531","MSC-AS1","100132891","Pericytes",-0.353012021983482
"ENSG00000071626","DAZAP1","26528","Pericytes",-0.353201289139646
"ENSG00000244486","SCARF2","91179","Pericytes",-0.353201589031229
"ENSG00000119335","SET","6418","Pericytes",-0.353649132761338
"ENSG00000130724","CHMP2A","27243","Pericytes",-0.353908634013678
"ENSG00000164877","MICALL2","79778","Pericytes",-0.355486103352288
"ENSG00000204264","PSMB8","5696","Pericytes",-0.356155654596653
"ENSG00000134531","EMP1","2012","Pericytes",-0.357096539437542
"ENSG00000155957","TMBIM4","51643","Pericytes",-0.357109302053809
"ENSG00000164902","PHAX","51808","Pericytes",-0.357260274875885
"ENSG00000101421","CHMP4B","128866","Pericytes",-0.35727173542084
"ENSG00000173660","UQCRH","7388","Pericytes",-0.357657922597359
"ENSG00000170310","STX8","9482","Pericytes",-0.358802769046023
"ENSG00000167674","CTB-50L17.10","84717","Pericytes",-0.359632626614945
"ENSG00000196199","MPHOSPH8","54737","Pericytes",-0.360098921902804
"ENSG00000157873","TNFRSF14","8764","Pericytes",-0.361788640190116
"ENSG00000118058","KMT2A","4297","Pericytes",-0.361840224182782
"ENSG00000117448","AKR1A1","10327","Pericytes",-0.362290890304671
"ENSG00000160180","TFF3","7033","Pericytes",-0.363548840941536
"ENSG00000055950","MRPL43","84545","Pericytes",-0.363707469440323
"ENSG00000105364","MRPL4","51073","Pericytes",-0.363728273050765
"ENSG00000120129","DUSP1","1843","Pericytes",-0.364995850967425
"ENSG00000104904","OAZ1","4946","Pericytes",-0.366129691240362
"ENSG00000071994","PDCD2","5134","Pericytes",-0.366553205119684
"ENSG00000198899","MT-ATP6","4508","Pericytes",-0.366567709819815
"ENSG00000157778","PSMG3","84262","Pericytes",-0.366573416685427
"ENSG00000124831","LRRFIP1","9208","Pericytes",-0.367528587080607
"ENSG00000172403","SYNPO2","171024","Pericytes",-0.368204351561956
"ENSG00000166963","MAP1A","4130","Pericytes",-0.368631107097178
"ENSG00000109790","KLHL5","51088","Pericytes",-0.368828567792704
"ENSG00000177606","JUN","3725","Pericytes",-0.368917411991607
"ENSG00000104960","PTOV1","53635","Pericytes",-0.36915056106391
"ENSG00000148362","C9orf142","286257","Pericytes",-0.369888676817547
"ENSG00000265241","RBM8A","9939","Pericytes",-0.370349763287776
"ENSG00000272886","DCP1A","55802","Pericytes",-0.370452043212767
"ENSG00000133110","POSTN","10631","Pericytes",-0.370531050875637
"ENSG00000123975","CKS2","1164","Pericytes",-0.370580313906022
"ENSG00000185022","MAFF","23764","Pericytes",-0.370825193953649
"ENSG00000171310","CHST11","50515","Pericytes",-0.370838573348925
"ENSG00000143774","GUK1","2987","Pericytes",-0.371145162913832
"ENSG00000131016","AKAP12","9590","Pericytes",-0.372998651929214
"ENSG00000105894","PTN","5764","Pericytes",-0.373477303111452
"ENSG00000198517","MAFK","7975","Pericytes",-0.375502097988228
"ENSG00000076706","MCAM","4162","Pericytes",-0.375643756970837
"ENSG00000073584","SMARCE1","6605","Pericytes",-0.376218888881522
"ENSG00000123983","ACSL3","2181","Pericytes",-0.37674946657939
"ENSG00000134138","MEIS2","4212","Pericytes",-0.376971410440123
"ENSG00000127914","AKAP9","10142","Pericytes",-0.377064608593104
"ENSG00000148248","SURF4","6836","Pericytes",-0.377181121892157
"ENSG00000169021","UQCRFS1","7386","Pericytes",-0.377324975988139
"ENSG00000215021","PHB2","11331","Pericytes",-0.3774807028086
"ENSG00000164323","CFAP97","57587","Pericytes",-0.378881760762513
"ENSG00000146386","ABRACL","58527","Pericytes",-0.379862360035978
"ENSG00000108239","TBC1D12","23232","Pericytes",-0.381826469019521
"ENSG00000127920","GNG11","2791","Pericytes",-0.382569336899837
"ENSG00000136522","MRPL47","57129","Pericytes",-0.382709397598323
"ENSG00000161654","LSM12","124801","Pericytes",-0.382730296629371
"ENSG00000177963","RIC8A","60626","Pericytes",-0.38295168039182
"ENSG00000126603","GLIS2","84662","Pericytes",-0.383033201714356
"ENSG00000165476","REEP3","221035","Pericytes",-0.383206581937517
"ENSG00000178209","PLEC","5339","Pericytes",-0.3837479027807
"ENSG00000108578","BLMH","642","Pericytes",-0.384212055230881
"ENSG00000135047","CTSL","1514","Pericytes",-0.384239565150228
"ENSG00000125740","FOSB","2354","Pericytes",-0.38510325813515
"ENSG00000028310","BRD9","65980","Pericytes",-0.386949125319128
"ENSG00000186395","KRT10","3858","Pericytes",-0.387965711917648
"ENSG00000137497","NUMA1","4926","Pericytes",-0.388272831080683
"ENSG00000233927","RPS28","6234","Pericytes",-0.388569148398487
"ENSG00000183741","CBX6","23466","Pericytes",-0.389489164922425
"ENSG00000130755","GMFG","9535","Pericytes",-0.389508929620742
"ENSG00000167553","TUBA1C","84790","Pericytes",-0.389894590189584
"ENSG00000134996","OSTF1","26578","Pericytes",-0.389970527536061
"ENSG00000164896","FASTK","10922","Pericytes",-0.39023442677764
"ENSG00000140941","MAP1LC3B","81631","Pericytes",-0.391765265960733
"ENSG00000198546","ZNF511","118472","Pericytes",-0.39279725127766
"ENSG00000134375","TIMM17A","10440","Pericytes",-0.393863923936642
"ENSG00000119471","HSDL2","84263","Pericytes",-0.394165054826046
"ENSG00000132356","PRKAA1","5562","Pericytes",-0.394805890197586
"ENSG00000182240","BACE2","25825","Pericytes",-0.394979330939851
"ENSG00000106609","TMEM248","55069","Pericytes",-0.395436166457359
"ENSG00000172590","MRPL52","122704","Pericytes",-0.395541566411815
"ENSG00000167863","ATP5H","10476","Pericytes",-0.396057059705752
"ENSG00000185201","IFITM2","10581","Pericytes",-0.396597209982624
"ENSG00000131475","VPS25","84313","Pericytes",-0.396814591692473
"ENSG00000159199","ATP5G1","516","Pericytes",-0.396868835379913
"ENSG00000016864","GLT8D1","55830","Pericytes",-0.397069224827282
"ENSG00000100075","SLC25A1","6576","Pericytes",-0.39712050647858
"ENSG00000241468","ATP5J2","9551","Pericytes",-0.398517457695863
"ENSG00000164751","PEX2","5828","Pericytes",-0.399231280845963
"ENSG00000129071","MBD4","8930","Pericytes",-0.399528191401286
"ENSG00000132842","AP3B1","8546","Pericytes",-0.400303048743339
"ENSG00000149100","EIF3M","10480","Pericytes",-0.400806701135076
"ENSG00000170955","PRKCDBP","112464","Pericytes",-0.403403542825395
"ENSG00000177156","TALDO1","6888","Pericytes",-0.403873388740435
"ENSG00000172757","CFL1","1072","Pericytes",-0.403992244085782
"ENSG00000152518","ZFP36L2","678","Pericytes",-0.404986723967
"ENSG00000143183","TMCO1","54499","Pericytes",-0.404995495991683
"ENSG00000204568","MRPS18B","28973","Pericytes",-0.405432337382056
"ENSG00000068912","ERLEC1","27248","Pericytes",-0.406070269587056
"ENSG00000100934","SEC23A","10484","Pericytes",-0.40614559044351
"ENSG00000176407","KCMF1","56888","Pericytes",-0.406192595894641
"ENSG00000109920","FNBP4","23360","Pericytes",-0.406661419042757
"ENSG00000063322","MED29","55588","Pericytes",-0.406672531888544
"ENSG00000136848","DAB2IP","153090","Pericytes",-0.408908727797553
"ENSG00000229807","XIST","7503","Pericytes",-0.410107770988472
"ENSG00000169926","KLF13","51621","Pericytes",-0.410793960534495
"ENSG00000205981","DNAJC19","131118","Pericytes",-0.411325800855134
"ENSG00000197858","GPAA1","8733","Pericytes",-0.411737575080608
"ENSG00000125844","RRBP1","6238","Pericytes",-0.414314973281761
"ENSG00000135424","ITGA7","3679","Pericytes",-0.414372463883189
"ENSG00000087884","AAMDC","28971","Pericytes",-0.416103011586222
"ENSG00000162222","TTC9C","283237","Pericytes",-0.417111267208539
"ENSG00000173418","NAA20","51126","Pericytes",-0.417408821669227
"ENSG00000204673","AKT1S1","84335","Pericytes",-0.417564328863123
"ENSG00000205542","TMSB4X","7114","Pericytes",-0.417673661278241
"ENSG00000125970","RALY","22913","Pericytes",-0.417999160362321
"ENSG00000165629","ATP5C1","509","Pericytes",-0.420937390170691
"ENSG00000177885","GRB2","2885","Pericytes",-0.421901680816119
"ENSG00000153914","SREK1","140890","Pericytes",-0.422652683711329
"ENSG00000128534","LSM8","51691","Pericytes",-0.423135928060018
"ENSG00000179271","GADD45GIP1","90480","Pericytes",-0.423283818746791
"ENSG00000074219","TEAD2","8463","Pericytes",-0.423390845727035
"ENSG00000100028","SNRPD3","6634","Pericytes",-0.424537385914205
"ENSG00000107957","SH3PXD2A","9644","Pericytes",-0.424792906302294
"ENSG00000179388","EGR3","1960","Pericytes",-0.426332203487248
"ENSG00000064995","TAF11","6882","Pericytes",-0.427598674377408
"ENSG00000184007","PTP4A2","8073","Pericytes",-0.427818676358803
"ENSG00000119383","PPP2R4","5524","Pericytes",-0.429333015448131
"ENSG00000155368","DBI","1622","Pericytes",-0.429562274747782
"ENSG00000134440","NARS","4677","Pericytes",-0.42956279410786
"ENSG00000172053","QARS","5859","Pericytes",-0.430639944308533
"ENSG00000154217","PITPNC1","26207","Pericytes",-0.431096501213842
"ENSG00000011638","TMEM159","57146","Pericytes",-0.431379996350009
"ENSG00000104331","IMPAD1","54928","Pericytes",-0.433831964053482
"ENSG00000185236","RAB11B","9230","Pericytes",-0.433928448487752
"ENSG00000126768","TIMM17B","10245","Pericytes",-0.434674624926684
"ENSG00000185650","ZFP36L1","677","Pericytes",-0.435165191557264
"ENSG00000144744","UBA3","9039","Pericytes",-0.437366656237756
"ENSG00000090686","USP48","84196","Pericytes",-0.437459885910275
"ENSG00000070761","CFAP20","29105","Pericytes",-0.439515792763255
"ENSG00000115966","ATF2","1386","Pericytes",-0.43966760716065
"ENSG00000196428","TSC22D2","9819","Pericytes",-0.440470267709739
"ENSG00000118762","PKD2","5311","Pericytes",-0.440927149554283
"ENSG00000100528","CNIH1","10175","Pericytes",-0.442696452330259
"ENSG00000087191","PSMC5","5705","Pericytes",-0.443137496697289
"ENSG00000090266","NDUFB2","4708","Pericytes",-0.44485648428048
"ENSG00000225921","NOL7","51406","Pericytes",-0.444975414387027
"ENSG00000124172","ATP5E","514","Pericytes",-0.445154787269293
"ENSG00000183963","SMTN","6525","Pericytes",-0.446565507262047
"ENSG00000133398","MED10","84246","Pericytes",-0.446713974492139
"ENSG00000174780","SRP72","6731","Pericytes",-0.447350515920733
"ENSG00000123240","OPTN","10133","Pericytes",-0.448782558284465
"ENSG00000102390","PBDC1","51260","Pericytes",-0.449510029029807
"ENSG00000159479","MED8","112950","Pericytes",-0.450079170158432
"ENSG00000168209","DDIT4","54541","Pericytes",-0.451039478517824
"ENSG00000186350","RXRA","6256","Pericytes",-0.451325643393461
"ENSG00000169733","RFNG","5986","Pericytes",-0.451734129682893
"ENSG00000142156","COL6A1","1291","Pericytes",-0.45239223212944
"ENSG00000101182","PSMA7","5688","Pericytes",-0.454788709133387
"ENSG00000163463","KRTCAP2","200185","Pericytes",-0.45670436564778
"ENSG00000185633","NDUFA4L2","56901","Pericytes",-0.457673796960985
"ENSG00000130158","DOCK6","57572","Pericytes",-0.458925203762597
"ENSG00000100600","LGMN","5641","Pericytes",-0.459098994541169
"ENSG00000196954","CASP4","837","Pericytes",-0.459118457768862
"ENSG00000047932","GOPC","57120","Pericytes",-0.460815190574031
"ENSG00000138381","ASNSD1","54529","Pericytes",-0.461076660902735
"ENSG00000130985","UBA1","7317","Pericytes",-0.461682595666633
"ENSG00000177889","UBE2N","7334","Pericytes",-0.461925335662932
"ENSG00000162961","DPY30","84661","Pericytes",-0.461932942593412
"ENSG00000177971","IMP3","55272","Pericytes",-0.462269382497138
"ENSG00000149196","C11orf73","51501","Pericytes",-0.462312159044484
"ENSG00000198727","MT-CYB","4519","Pericytes",-0.463815680487408
"ENSG00000186298","PPP1CC","5501","Pericytes",-0.465768355334956
"ENSG00000178980","SEPW1","6415","Pericytes",-0.466077567091545
"ENSG00000122591","FAM126A","84668","Pericytes",-0.466303795271238
"ENSG00000170502","NUDT9","53343","Pericytes",-0.466395564080602
"ENSG00000167461","RAB8A","4218","Pericytes",-0.467378174191253
"ENSG00000101972","STAG2","10735","Pericytes",-0.467753354944531
"ENSG00000164114","MAP9","79884","Pericytes",-0.468347488723719
"ENSG00000106052","TAX1BP1","8887","Pericytes",-0.468596273522859
"ENSG00000114861","FOXP1","27086","Pericytes",-0.468858681998995
